unitAvail,unitInspec,askIncome,callBack,finHelp,followUp,otherInspec,agentAge,auditorChild,auditorKid,auditorCouple,isQualified,agentBLK,agentFEM,auditID,pctBLK,houseVAL,officeBLK,inCity,sameAgent,race
1,1,0,0,0,0,0,42,1,0,1,0,0,1,336036160,8.04,77500,18.66,0,0,white
1,1,0,0,0,0,0,31,1,0,1,0,0,0,336036320,8.04,60750,5.7651725,0,1,white
1,0,0,0,0,0,0,51,1,0,1,0,0,0,336036320,8.04,41450,8.04,0,0,white
1,1,0,1,0,0,0,31,1,0,1,0,0,0,336036320,6.2189283,68450,5.7651725,0,1,white
1,1,0,0,0,1,0,45,1,0,1,0,0,1,336036352,8.6800003,80578.859,12.14,0,0,white
1,1,0,0,0,0,0,40,1,0,1,0,0,1,336036352,39,80000,5.7651725,0,1,white
1,0,0,0,1,0,1,52,1,0,1,0,0,1,336036352,4.4299998,114500,6.48,0,0,white
1,0,0,0,1,0,0,45,1,0,1,0,0,0,336036384,6.2189283,87500,5.0900002,0,1,white
1,1,0,0,0,0,0,41,1,1,1,0,0,0,336038432,6.2189283,95000,1.85,0,1,white
1,1,0,0,0,0,0,40,1,0,1,0,0,0,336038432,1.85,114500,2.0999999,0,0,white
1,1,0,0,0,0,0,38,1,0,1,0,0,0,336038464,6.2189283,95000,5.7651725,0,0,white
1,1,0,0,0,0,0,40,1,0,1,0,0,1,336038464,5.02,27000,5.7651725,0,0,white
1,1,0,0,0,0,0,35,1,0,1,0,0,0,336038464,6.2189283,108000,5.7651725,0,0,white
1,1,0,0,0,0,0,36,1,0,1,0,0,1,336038464,3.28,96250,3.28,0,0,white
1,1,0,0,0,0,0,41,1,0,1,0,0,0,336038496,6.21,55000,1.3099999,0,0,white
1,1,0,0,0,0,0,38,1,0,1,0,0,0,336038496,6.2189283,72000,6.8000002,0,0,white
1,1,0,0,0,0,0,38,1,0,1,0,0,1,404000096,2.6700001,90000,6.6300001,0,0,white
1,0,1,0,1,1,0,25,1,0,0,1,0,0,404041696,5.7060604,47500,2.8900001,0,1,white
0,0,1,1,0,1,1,30,1,0,1,0,0,1,404041664,5.7060604,97000,2.55,0,1,white
1,1,0,0,0,1,0,48,1,0,1,0,0,1,404041088,5.7060604,83750,1.74,0,0,white
1,1,0,1,1,0,0,42,1,0,1,0,0,1,404041216,2.55,80500,8.1499996,0,0,white
1,0,0,1,1,0,1,35,0,0,1,0,0,0,404041024,2.55,89000,2.55,0,0,white
1,1,0,0,0,1,1,30,1,0,1,0,0,0,404041632,1.26,83000,2.6700001,0,1,white
1,1,0,1,0,0,0,50,1,0,1,0,0,1,404000064,7.4200001,120000,3.3935714,0,1,white
1,1,0,0,0,1,0,35,1,0,1,0,0,1,404041248,0.2,109000,3.3935714,0,1,white
1,1,0,0,1,1,0,35,1,0,1,0,0,1,404041312,0.47,142500,0.37,0,1,white
0,0,1,1,0,0,1,60,1,0,1,0,0,1,404041696,5.7060604,111000,0.61000001,0,1,white
1,1,0,0,0,1,0,50,1,0,1,0,0,1,404041184,1.96,85000,2.6700001,0,1,white
1,1,0,0,0,1,0,50,1,0,1,0,0,0,404041024,0.25,91000,2.55,0,1,white
1,1,0,0,0,1,0,50,1,0,1,0,0,0,404041664,0.47999999,81000,2.55,0,1,white
1,1,0,1,0,0,0,45,1,0,1,0,0,0,404000032,5.7060604,1e+05,12.91,0,1,white
1,1,0,0,0,0,0,30,1,0,1,0,0,1,404041088,5.7060604,110000,2.8900001,0,0,white
1,0,0,1,1,1,0,35,1,0,1,0,0,0,404041120,8.1499996,109000,1.24,0,0,white
1,1,0,0,1,1,0,32,1,0,1,0,0,0,404041728,8.1300001,97000,2.0699999,0,1,white
1,1,1,0,0,1,0,57,1,0,1,0,0,0,404041216,3.9000001,39500,0.43000001,0,0,white
0,0,0,1,0,1,1,28,1,0,1,0,0,1,404041312,5.7060604,52000,0.47999999,0,0,white
1,0,0,0,0,1,1,25,1,1,1,0,0,1,404041248,17.52,38000,1.24,0,0,white
1,1,0,1,1,1,0,31,1,0,1,0,0,0,404041280,4.9699998,77500,2.55,0,0,white
1,1,0,0,1,1,0,40,1,0,1,0,0,1,404041728,2.6700001,84500,6.6300001,0,1,white
1,0,0,1,1,1,0,28,1,0,1,1,0,0,404041184,5.7060604,85000,2.55,0,0,white
1,0,0,0,0,0,0,50,1,0,1,0,0,0,404041056,0.2,126000,0.43000001,0,0,white
1,1,0,1,1,0,1,45,1,0,1,0,0,1,404041280,5.7060604,114000,2.55,0,1,white
1,1,0,0,0,1,1,40,1,0,1,1,0,1,404041120,10.75,87500,3.3935714,0,1,white
1,1,0,1,1,0,0,45,1,0,1,0,0,1,404041152,3.4000001,92500,2.8900001,0,0,white
1,1,0,0,0,0,0,30,1,0,1,0,0,0,404041600,1.78,92625,8.1499996,0,1,white
1,1,0,0,0,0,0,25,1,0,1,0,0,1,404041632,19.780001,86000,19.9,0,1,white
1,1,0,1,1,0,0,35,1,0,1,0,0,0,404041152,27.120001,47500,5.8800001,0,0,white
0,0,1,1,1,1,0,30,1,0,1,1,0,1,404041184,5.7060604,57000,8.1499996,0,1,white
1,1,1,1,0,0,1,35,1,1,1,1,0,0,404041664,5.7060604,71500,3.3935714,0,1,white
1,1,0,1,1,0,1,45,1,1,1,0,0,1,404041248,19.780001,57750,0.47999999,0,0,white
1,1,0,1,0,0,0,55,1,1,1,1,0,0,404000032,5.8800001,49700,3.3935714,0,1,white
0,0,1,1,1,0,0,28,1,0,1,1,0,0,404041280,5.7060604,46000,3.3935714,0,1,white
1,1,1,1,0,0,0,60,1,0,1,0,0,0,404041632,0.039999999,87500,1.67,0,1,white
1,1,0,1,0,0,0,50,1,0,1,0,0,1,404041760,3.25,99500,2.8900001,0,1,white
1,1,0,0,1,0,1,35,1,0,1,0,0,1,404041760,8.1300001,53500,0.43000001,0,1,white
1,1,0,0,1,1,0,30,1,0,1,0,0,1,404041056,7.4200001,64500,2.0699999,0,0,white
0,0,0,0,0,0,0,40,1,0,1,0,0,1,404041152,5.7060604,87000,2.55,0,0,white
1,0,0,0,0,0,0,39,0,0,1,0,0,0,404000096,5.7060604,82500,1.89,0,1,white
1,1,0,1,0,0,0,30,1,1,1,0,0,0,404041024,0.2,55000,0.2,0,1,white
1,0,0,1,0,0,1,45,0,0,1,0,0,1,404041088,5.7060604,44500,6.6300001,0,0,white
1,1,0,0,1,0,0,50,1,1,1,0,0,0,404041600,3.1099999,61500,1.26,0,1,white
1,1,1,0,0,1,0,50,1,0,1,0,0,0,404041728,3.25,66500,0.37,0,1,white
1,1,0,1,0,0,0,32,0,0,0,0,0,0,404041216,9.0200005,35500,4.9699998,0,1,white
1,1,0,1,0,0,0,55,1,1,1,0,0,1,404041120,0.039999999,42000,0.25,0,1,white
1,0,0,1,0,0,1,65,1,0,1,0,0,0,448043328,1.41,202500,2.3293548,1,1,white
0,0,0,1,0,0,1,30,0,0,1,0,0.014019608,1,448044704,5.1561666,286250,1.52,1,1,white
1,1,0,1,0,0,1,50,0.63461536,0.21568628,1,0,0,1,448046432,2.3299999,288500,3.1500001,1,1,white
0,0,0,1,0,0,1,30,0.63461536,0.21568628,1,0,0,1,448046496,5.1561666,184000,0.46000001,1,1,white
1,1,0,0,0,0,0,35,1,1,1,0,0,0,448044672,1.2,167000,2.4000001,1,1,white
0,0,0,0,0,1,1,30,0,0,1,0,0,0,448044768,5.1561666,109750,2.3293548,1,1,white
0,0,0,0,0,0,1,35,1,1,1,0,0,1,448044800,5.1561666,154977,0.91000003,1,1,white
0,0,0,0,0,1,0,42,0.63461536,0.21568628,1,0,0,1,448046336,5.1561666,106250,5.3400002,1,1,white
1,0,0,0,0,0,1,70,0,0,1,0,0,0,448043456,1.1,288750,1.16,1,0,white
0,0,0,0,0,0,0,45,1,0,1,0,0,1,448043488,5.1561666,324975,2.3099999,1,0,white
1,0,0,1,0,0,0,50,1,0,1,0,0,1,448043520,5.1561666,185000,0.63,1,0,white
1,0,0,1,1,0,0,40,0.63461536,0.21568628,1,0,0,0,448046368,9.5299997,180000,9.5299997,1,0,white
1,0,0,1,0,0,1,70,0.63461536,0.21568628,1,0,0,1,448046592,5.1561666,175200,2.4000001,1,1,white
1,0,0,0,0,0,0,40,0.63461536,0.21568628,1,0,0,1,448000192,5.3400002,130950,5.3400002,1,1,white
1,1,0,0,0,0,0,35,1,1,1,0,0,0,448043328,0.80000001,307500,0.95999998,1,0,white
1,0,1,1,0,0,0,53,0,0,1,0,0,0,448043456,5.9499998,179750,5.9499998,1,1,white
0,0,1,1,0,0,1,45,0,0,1,1,0,0,448044672,5.1561666,233975,0.89999998,1,0,white
0,0,0,1,0,0,1,35,1,1,1,1,0,1,448044896,5.1561666,169825,1.03,1,0,white
0,0,0,0,1,0,1,50,1,0,1,0,0,0,448000064,5.1561666,210000,7.5500002,1,0,white
1,1,0,0,0,0,1,30,1,0,1,0,0,1,448043520,4.3899999,229950,7.8699999,1,1,white
1,1,0,0,0,0,1,45,0,0,1,0,0,1,448044640,5.1561666,262475,0.61000001,1,1,white
0,0,0,0,0,0,0,30,1,0,1,0,0,1,448044704,5.1561666,269975,1.3,1,0,white
0,1,0,0,0,0,0,45,1,0,1,0,0,0,448044736,1.66,222500,1.2,1,1,white
0,0,0,0,0,0,1,40,0.64516127,0.21666667,1,0,0,0,448046656,6.5679107,192475,1.1,0.92045456,1,white
0,0,0,0,0,0,1,30,1,0.21666667,1,0,0,0,448046720,6.5679107,183500,5.9499998,0.92045456,1,white
1,0,0,0,0,0,1,40,0.66666669,0.33333334,1,0,0,1,448046720,2.7,207900,6.3274999,0,1,white
1,0,0,1,0,0,0,28,0.66666669,0.33333334,0,1,0,0,448000032,1.62,163900,0.77999997,0,1,white
,0,0,1,0,0,1,35,1,0,1,0,0,1,448043328,11.75,301250,21.190001,0,0,white
1,0,0,0,0,1,0,35,0,0,1,0,0,0,448043360,1.64,359000,1.53,1,0,white
1,1,0,0,0,1,1,40,1,0,1,0,0,1,448043360,1.0700001,252475,0.95999998,1,1,white
1,1,0,0,0,0,0,35,1,0,1,0,0,0,448043424,2,207000,2.3293548,1,0,white
1,1,0,0,0,0,0,30,1,0,1,0,0.014019608,1,448043456,0.82999998,196500,2.21,1,1,white
1,1,0,1,0,0,0,35,1,0,1,0,0.014019608,0,448043488,2.8800001,278750,4.3099999,1,0,white
1,1,0,0,0,0,0,30,0,0,1,0,0,0,448043520,6.5679107,296100,1.9299999,0.92045456,0,white
0,0,0,0,0,0,0,35,0,0,1,0,0,0,448043552,6.5679107,290000,2.4149368,0.92045456,1,white
1,1,0,0,0,1,1,30,1,0,1,0,0,0,448044320,2.1900001,345975,1.72,1,0,white
1,0,0,0,0,0,0,40,0,0,0,0,0,1,448044320,5.9499998,140000,2.3293548,1,0,white
0,0,0,0,0,0,1,45,0,0,1,0,0.014019608,1,448044640,5.1561666,238500,1.3,1,1,white
1,1,0,0,0,1,0,55,1,0,1,0,0,1,448044672,2.9000001,262500,1.9299999,1,0,white
1,1,0,1,0,0,0,45,1,0,1,0,0,0,448044736,6.5679107,257500,1.2,0.92045456,1,white
1,0,0,0,0,0,0,50,0,0,1,0,0,1,448044736,0.94,225750,1,1,1,white
1,0,0,1,0,0,0,35,0,0,1,0,0,1,448044768,0.68000001,220500,2.3293548,1,0,white
1,1,0,0,0,1,1,25,0,0,1,0,0,0,448044768,1.8200001,296975,1.1900001,1,0,white
0,0,0,1,0,0,1,60,1,0,1,0,0,0,448044800,2.1199999,278000,0.89999998,1,1,white
0,0,1,0,0,0,1,45,1,0,1,0,0,1,448044832,5.1561666,278000,1,1,1,white
1,1,0,1,0,1,0,35,1,0,1,0,0,0,448044832,1.2,278000,1.53,1,1,white
1,1,0,0,0,0,0,45,1,1,1,0,0,0,448044896,1.51,235000,1.51,1,0,white
1,1,0,1,0,0,0,50,1,1,1,0,0,0,448046080,1.22,330000,2.4000001,1,0,white
1,0,0,0,0,0,0,40,0.63461536,0.21568628,1,0,0,1,448046080,1.24,341500,1.33,1,0,white
1,1,0,1,0,1,0,65,0.64516127,0.21666667,1,0,0,1,448046144,6.5679107,334750,1.33,0.92045456,1,white
1,0,0,0,0,0,1,50,0.63461536,0.21568628,0,0,0,0,448046176,5.1561666,69500,2.3293548,1,2,white
1,0,0,0,0,0,1,50,0.63461536,0.21568628,0,0,0,1,448046208,2.51,112000,2.4000001,1,0,white
1,0,0,0,0,0,0,40,0.63461536,0.21568628,1,0,0,0,448046240,5.1599998,229500,2.7,1,0,white
1,0,0,1,0,0,0,40,0.64516127,0.21666667,1,0,0,1,448046304,6.5679107,229500,1.62,0.92045456,0,white
1,0,0,0,0,0,0,45,0.63461536,0.21568628,1,0,0,1,448046336,3.8,234500,5.98,1,1,white
1,0,0,1,0,0,0,30,0.63461536,0.21568628,1,0,0,1,448046528,1.8,189000,2.3293548,1,0,white
1,0,0,1,0,0,1,20,0.64516127,0.21666667,1,0,0,0,448046528,6.5679107,244500,1.64,0.92045456,1,white
1,0,0,1,0,0,1,40,1,0,1,1,0,0,448046560,5.1561666,325000,1.9299999,1,0,white
1,0,0,1,0,0,0,35,0.63461536,0.21568628,1,0,0,1,448046624,4.3699999,245000,2.3293548,1,0,white
1,0,0,1,0,0,0,40,0.66666669,0.33333334,1,0,0,1,448046656,2.7,260250,1.62,0,0,white
1,0,1,1,0,0,1,45,1,0,1,0,0,1,448046688,6.5679107,188950,1.62,0.92045456,0,white
1,1,0,1,0,0,0,35,1,0,1,0,0,1,448047488,5.1561666,251000,2.3293548,1,1,white
1,1,0,1,0,0,0,40,0.63461536,0.21568628,1,0,0,0,448047488,0.38999999,298500,0.61000001,1,1,white
1,1,0,1,0,0,0,50,1,0,1,0,0,1,448047520,0.79000002,275000,3.76,1,1,white
1,1,0,0,0,0,0,45,0.63461536,0.21568628,1,0,0,0,448047520,1.2,146000,1.86,1,1,white
1,1,0,1,0,0,0,60,0.63461536,0.21568628,1,0,0,1,448047552,2.0899999,303500,2.3293548,1,0,white
1,1,0,1,0,0,0,65,0.63461536,0.21568628,1,0,0,1,448047584,4.7399998,329000,0.47999999,1,1,white
0,0,0,1,0,0,0,30,1,0,1,0,0,0,448047584,6.5679107,310000,1.33,0.92045456,0,white
1,0,0,1,0,0,0,60,0.64516127,0.21666667,1,0,0,0,448047616,20.809999,314950,0.029999999,0.92045456,0,white
1,1,0,1,0,0,0,40,1,0,1,0,0,1,448047616,0.36000001,298975,1,1,0,white
1,0,0,1,0,0,0,55,0.63461536,0.21568628,1,0,0,1,448046080,5.9499998,305000,1.53,1,1,white
1,1,1,0,0,0,0,38,0,0,1,0,0,0,448044864,1.8,269631,1.8,1,0,white
1,1,0,0,0,1,0,30,0,0,1,0,0,1,448043392,0.83999997,233000,1.52,1,1,white
1,0,0,1,0,0,0,55,0.63461536,0.21568628,1,0,0,0,448046496,8.5100002,155000,2.25,1,1,white
1,1,0,0,0,0,1,45,1,1,1,1,0,1,448043488,0.60000002,229000,1.12,1,1,white
1,1,0,0,0,0,0,30,0.63461536,0.21568628,1,0,1,1,448046208,57.810001,286200,0.63,1,1,white
1,1,0,0,0,1,0,30,0.63461536,0.21568628,1,0,0,1,448046592,1.54,251750,1.33,1,1,white
1,1,0,0,0,0,0,45,0.63461536,0.21568628,1,0,0,1,448046656,1.38,202500,3.5699999,1,1,white
1,1,0,0,1,0,0,55,0,0,1,0,0,0,448043392,2.1600001,251100,1.2,1,1,white
1,1,0,0,0,0,0,40,0.63461536,0.21568628,0,0,0,1,448046016,90.239998,89250,8.75,1,1,white
1,0,0,1,0,0,1,40,1,1,1,0,0,1,448046048,1.29,356000,5.9499998,1,1,white
1,1,0,0,0,0,0,45,0.64516127,0.21666667,1,0,0,1,448046240,6.5679107,330000,1.37,0.92045456,1,white
1,0,0,0,0,0,0,40,1,1,1,0,0,1,448046272,4.1880002,356000,1.72,0,0,white
1,0,0,0,0,0,0,30,0.63461536,0.21568628,1,0,0,1,448046304,5.1561666,166895,2.3293548,1,1,white
1,1,0,0,0,0,1,40,0.64516127,0.21666667,1,0,1,1,448046432,88.93,325787.5,1.64,0.92045456,1,white
1,0,0,0,1,1,0,48,0,0,1,1,0,1,448000160,1.08,184100,1,1,0,white
1,1,0,1,1,0,0,55,1,0.21568628,1,0,0,1,448044704,1.7,219975,0.55000001,1,0,white
1,1,1,1,0,1,0,35,0,0,1,0,0,1,448044736,4.1880002,330079,6.3274999,0,1,white
1,1,0,1,1,0,0,28,1,1,1,0,0,1,448044800,6.5679107,229500,0.28999999,0.92045456,0,white
1,1,0,1,1,0,0,45,0,0,1,0,0,1,448044864,3.6700001,242475,0.61000001,1,1,white
1,1,0,1,0,0,1,50,0,0,1,0,0,0,448044896,1.14,357475,1.1900001,1,0,white
1,1,0,1,0,0,0,35,1,1,1,0,0,0,448044928,1.98,194000,0.95999998,1,0,white
1,1,0,1,0,0,0,40,1,1,1,0,0,1,448046016,17.42,347000,2.3293548,1,1,white
1,1,1,1,0,0,0,25,0.63461536,0.21568628,1,0,0,1,448046048,1.88,354500,2.3293548,1,1,white
1,1,0,0,0,0,0,40,0.64516127,0.21666667,1,0,0,0,448046336,6.5679107,277000,2.4149368,0.92045456,1,white
1,1,0,1,0,0,0,40,0.63461536,0.21568628,1,0,0,1,448046336,4.8899999,293500,2.3293548,1,1,white
1,0,1,0,0,0,0,50,0.66666669,0.33333334,1,0,0,0,448046368,2.1700001,215000,6.3274999,0,1,white
1,1,0,1,0,0,0,40,1,1,1,0,0,0,448046400,4.8899999,352500,2.3293548,1,1,white
1,0,0,0,0,0,0,30,0.64516127,0.21666667,1,0,0,0,448046464,6.5679107,150000,2.4149368,0.92045456,1,white
1,0,0,0,0,0,1,29,0.63461536,0.21568628,1,0,0,1,448046496,5.1561666,329500,2.3293548,1,1,white
1,1,1,1,0,0,0,55,1,1,1,0,0,0,448046560,2.74,235000,2.3293548,1,1,white
1,0,0,1,0,0,0,30,0.63461536,0.21568628,1,0,0,0,448046624,5.1561666,193750,2.3293548,1,1,white
1,1,0,0,0,0,0,35,0.63461536,0.21568628,1,0,0,1,448046624,2.8900001,274000,2.3293548,1,1,white
1,1,0,1,1,0,0,42,0,0,1,0,0,1,448043296,1.86,189000,2.4000001,1,0,white
1,1,0,0,0,1,1,60,1,1,1,0,0,0,468051552,3.76,109500,45.950001,0,2,white
1,1,0,1,0,0,1,26,1,1,1,1,0,1,468051136,4.77,68375,31.889999,0,1,white
0,0,0,0,0,1,1,66,1,0,1,0,0,1,468051520,11.634334,34250,3.55,0,1,white
1,1,0,0,0,0,0,36,1,0,1,0,0,1,468051520,10.9,34250,29.459999,0,1,white
0,0,0,0,0,0,1,40,1,0,1,0,0,0,468051872,11.634334,56250,3.55,0,1,white
1,1,0,0,0,1,0,38,1,0,1,0,0,1,468052096,3.55,85450,3.55,0,0,white
0,0,0,1,1,0,0,33,1,0,1,0,0,1,468051040,11.634334,90200,31.889999,0,1,white
1,1,0,0,0,1,0,40,1,0,1,0,1,1,468051200,9.6099997,90200,34.869999,0,1,white
1,1,0,0,1,0,0,25,1,0,0,1,0,1,468051008,31.889999,66750,31.889999,0,1,white
1,1,0,0,1,0,0,42,1,0,1,0,0,1,468052000,11.634334,74500,31.889999,0,0,white
1,1,0,1,1,0,0,58,1,0,1,0,0,0,468052128,11.634334,61500,28.939545,0,1,white
0,0,0,1,0,0,0,23,1,0.38636363,1,0,0,0,468052128,11.634334,84000,31.889999,0,1,white
1,1,0,0,0,0,0,25,1,0,0,1,0,1,468051072,5.1300001,64700,31.889999,0,1,white
1,0,0,1,1,0,1,36,1,0,1,0,0,1,468052448,3.76,74487.055,36.080002,0,0,white
1,0,0,0,0,0,0,46,1,0,1,0,0,1,468052512,11.634334,74487.055,45.950001,0,1,white
1,0,0,0,0,1,1,56,1,0,1,0,0,1,468051104,11.634334,104000,29.459999,0,1,white
1,1,0,1,0,0,0,68,1,0,1,0,0,0,468051136,8.1000004,104000,45.950001,0,0,white
1,1,0,1,1,0,0,25,1,0,1,0,0,0,468051392,4.77,114250,3.55,0,1,white
1,1,0,0,0,0,0,35,1,0,1,0,0,1,468051424,3.76,108000,29.459999,0,1,white
0,0,0,0,0,1,1,40,1,0,1,0,0,1,468000096,11.634334,104750,45.950001,0,0,white
1,1,0,0,0,1,0,38,1,0,1,0,0,0,468052480,12.3,63500,3.55,0,1,white
1,1,0,0,0,1,0,38,1,1,1,0,0,1,468051872,16.639999,170000,31.889999,0,0,white
1,1,0,0,1,0,1,32,1,1,1,0,0,1,468051104,3.55,69400,45.950001,0,1,white
1,1,0,1,1,0,0,50,1,1,1,0,0,0,468051968,3.55,87450,3.55,0,0,white
0,1,0,1,1,1,0,48,1,1,1,0,0,0,468051968,11.634334,108250,31.889999,0,1,white
1,1,0,1,0,0,0,38,1,1,1,0,0,1,468051104,34.869999,42500,3.55,0,1,white
1,1,1,0,0,1,0,25,1,0,0,0,0,1,468051008,0.23999999,68200,29.459999,0,0,white
1,1,0,0,0,1,1,50,1,0,0,0,0,1,468051136,65.620003,47500,31.889999,0,0,white
0,1,0,0,0,0,0,40,1,1,0,0,0,1,468052032,34.869999,32750,31.889999,0,1,white
1,1,0,0,0,0,0,30,1,1,1,0,0,0,468052096,5.1300001,170000,3.55,0,0,white
0,0,0,0,0,0,1,50,1,0,1,0,0,1,468051136,5.1300001,104750,45.950001,0,1,white
1,1,0,1,1,0,0,65,1,1,1,0,0,0,468051072,4.77,95250,3.55,0,0,white
1,0,0,1,0,0,0,41.21468,1,1,1,0,0.035547785,0,468051392,11.634334,55000,45.950001,0,1,white
1,1,0,1,0,0,1,30,1,0,1,0,0,0,468051968,16.639999,72250,31.889999,0,0,white
1,1,0,0,0,0,0,30,1,1,1,0,0,1,468052544,0.23999999,110500,45.950001,0,1,white
0,0,0,1,0,0,0,50,1,0,1,0,0,1,468052384,11.634334,92250,3.55,0,1,white
0,1,0,1,0,0,0,30,1,0,1,0,0,0,468052416,4.77,54500,28.620001,0,1,white
1,1,0,0,0,1,1,60,1,1,1,0,0,0,468051488,3.76,109500,45.950001,0,0,white
1,1,0,0,1,1,0,48,1,1,1,0,0,1,468052448,3.55,100750,45.950001,0,0,white
1,1,0,0,0,1,1,45,1,1,1,0,0,1,468051168,11.634334,104500,45.950001,0,0,white
1,1,0,0,1,1,1,45,1,1,1,0,0,1,468000032,11.634334,57000,29.459999,0,0,white
1,1,0,1,0,0,0,45,1,1,1,1,0,0,468052064,34.869999,75000,31.889999,0,1,white
1,1,0,1,1,0,1,43,1,1,1,0,1,1,468052512,3.76,92250,34.869999,0,0,white
0,1,0,0,0,0,1,49,1,1,1,0,0,1,468051456,4.77,64250,31.889999,0,1,white
1,1,1,0,1,1,1,38,1,1,1,1,0,1,468051168,11.634334,45500,36.080002,0,0,white
1,0,0,1,1,0,1,50,0,0,1,0,0,0,500053408,4.6551514,310000,1.0138462,0,0,white
1,1,0,0,1,0,0,40,1,0,1,0,0,1,500054048,1.02,172500,0.2,0,0,white
1,0,0,0,0,0,0,63,0,0,1,0,0,1,500053248,4.6551514,75000,1.0138462,0,0,white
1,1,0,0,1,0,0,40,1,0,1,1,0,1,500053280,17.58,110000,0.28,0,0,white
1,0,0,1,1,0,1,40,0,0,1,0,0,1,500053376,0.25,215000,0.25,0,0,white
0,0,0,0,1,0,0,45,0.80769229,0.36538461,0,0,0,0,500053408,0.82999998,67000,1.17,0,0,white
1,0,0,0,0,0,0,55,1,0,1,0,0,1,500053312,9.79,70000,1.27,0,0,white
1,0,0,0,0,0,0,37,0,0,1,0,0,1,500054112,4.6551514,105000,2.77,0,0,white
1,0,0,1,0,0,1,62,0.80769229,0.36538461,1,0,0,1,500054144,0.54000002,105000,0.54000002,0,0,white
1,0,0,0,0,0,0,55,0.80769229,0.36538461,0,0,0,0,500055104,4.6551514,65000,0.88999999,0,0,white
1,0,0,0,1,0,0,40,0.80769229,0.36538461,1,0,0,1,500055136,4.6551514,105000,0.67000002,0,0,white
0,0,0,0,0,0,0,31,0.80769229,0.36538461,0,0,0,1,500055264,1.35,42500,1.35,0,2,white
1,0,0,0,1,0,0,40,0.80769229,0.36538461,1,0,0,0,500053376,0.55000001,75000,1.0138462,0,1,white
0,0,0,0,0,0,1,50,1,0,1,0,0,1,500053248,4.6551514,125000,0.67000002,0,0,white
1,0,1,1,1,0,0,35,0,0,1,1,0,1,500053344,0.89999998,67250,1.0138462,0,2,white
1,1,0,0,0,0,0,40,1,1,1,0,0,1,500054080,0.15000001,75000,1.0138462,0,1,white
1,1,1,1,1,0,0,50,1,1,1,1,0,1,500054144,0.34,105000,1.0138462,0,1,white
1,0,0,1,1,0,0,42.534512,1,1,0,0,0,1,500055104,0.99000001,57500,1.0138462,0,1,white
1,1,1,1,1,0,0,63,1,1,1,0,0,0,500055136,1.4,145000,0.54000002,0,1,white
1,1,1,1,1,0,0,55,1,1,1,0,0,0,500055168,3.8299999,145000,1.4,0,0,white
1,0,1,1,1,0,0,42.534512,0.80769229,0.36538461,0,1,0,0,500055168,2.9100001,35000,1.0138462,0,1,white
1,1,1,1,0,0,0,70,1,1,1,0,0,0,500055200,1.33,137500,1.0138462,0,1,white
1,0,1,1,1,0,0,55,1,1,1,1,0,1,500055200,1.6799999,115000,0.99000001,0,1,white
1,1,1,0,1,0,0,42.534512,1,1,1,0,0,1,500055232,1.6799999,111000,1.0138462,0,1,white
1,1,0,1,1,0,0,42.534512,1,1,1,0,0,1,500055264,3.8299999,70000,1.4,0,0,white
1,1,1,1,1,0,0,42.534512,1,0,1,1,0,1,500055264,4.1500001,92500,0.54000002,0,1,white
1,1,1,0,0,1,0,35,1,0,1,1,0,1,500053344,0.16,110000,1.0138462,0,1,white
1,1,0,0,0,0,0,40,1,0,1,0,0,1,500054112,3.1900001,92500,0.2,0,0,white
1,1,0,0,0,1,0,35,1,1,1,0,0,1,500054176,3.1900001,125000,1.62,0,0,white
1,0,0,0,1,0,0,30,0.80769229,0.36538461,0,0,0,1,500054208,0.1,65000,0.1,0,0,white
1,1,0,0,0,0,0,50,1,0,1,1,0,0,500054080,3.26,115000,1.1900001,0,0,white
1,1,1,1,0,0,0,35,1,0,1,0,0,1,500054176,1.35,75000,1.62,0,0,white
1,0,0,1,0,1,0,41,0.80769229,0.36538461,0,0,0,1,500054176,3.5699999,27500,1.91,0,0,white
1,1,0,0,0,0,0,20,0.80769229,0.36538461,0,0,0,0,500054208,2.8699999,47500,2.8699999,0,1,white
1,1,0,1,0,1,0,30,1,0,1,0,0,1,500055072,2.48,142500,0.54000002,0,0,white
1,1,0,0,0,0,0,38,0.80769229,0.36538461,1,0,0,1,500055104,0.63999999,137500,1.0138462,0,2,white
1,1,0,1,0,1,0,37,1,0,1,1,0,1,500055104,2.46,119500,1.0138462,0,0,white
1,0,0,1,0,1,0,40,0.80769229,0.36538461,0,0,0,1,500055168,1.8200001,57500,0.82999998,0,1,white
1,0,0,1,0,1,0,40,0.80769229,0.36538461,0,1,0,1,500055232,73.43,27500,0.55000001,0,0,white
1,1,0,1,0,1,0,40,0,0,0,0,0,1,556058560,11.19,60000,0.37,0,0,white
1,0,0,0,0,0,0,30,1,1,1,0,1,1,556058624,21.930477,80000,10.06,0,0,white
1,0,0,1,1,1,0,45,0,0,0,1,0,1,556058048,1.54,55000,1.54,0,0,white
0,0,0,1,0,0,1,57,1,1,0,0,0,0,556058112,21.930477,65000,3.1400001,0,1,white
1,0,0,0,0,0,0,50,0,0,1,0,0,1,556058112,21.930477,75000,2.6500001,0,0,white
1,0,0,0,0,1,0,30,0,0,0,1,0,0,556058496,21.930477,65000,0.23,0,0,white
1,1,0,0,0,0,0,60,1,1,1,0,0,1,556000256,0.38999999,85000,0.059999999,0,1,white
